"","MEAN_ALL","MEAN_0","MEAN_1","MEAN_2","SUM_ALL","SUM_0","SUM_1","SUM_2","VAR_ALL","VAR_0","VAR_1","VAR_2","NTP_0","NTP_1","NTP_2","CRESCENT TMP","CRESCENT HUMIDITY","CRESCENT VIS","LEMOORE TMP","LEMOORE HUMIDITY","LEMOORE VIS","HANFORD TMP","HANFORD HUMIDITY","HANFORD VIS","PASOROBLES TMP","PASOROBLES HUMIDITY","PASOROBLES VIS"
"2020-05-10",0.0432069086937155,0.25192790425693,0.0237905227419252,0.0103326082568277,22.5540063381195,15.1156742554158,4.7105235029012,2.72780857980251,0.0238123059313229,0.158745330802499,0.000261973699086239,5.6295118274609e-05,60,198,264,57.02,45.4128823730606,16093,96.98,0.0182744399832402,16093,93.92,1.00378643753249,16093,77,0.474495446538125,16093
"2020-05-11",0.03863483229545,0.219499373808503,0.0233162799350372,0.00862872623747889,20.1673824582249,13.1699624285102,4.77983738668263,2.21758264303207,0.0203234833560439,0.140467988066369,0.000235277015978375,4.18320867505129e-05,60,205,257,57.26,38.1299849563857,16093,93.02,0.0128273285210812,16093,89.06,1.41774617091683,16093,68,3.98194637804499,16093
"2020-05-12",0.0338854914302545,0.182121721763785,0.0236841667955521,0.00937023934992877,18.501478320919,10.9273033058271,4.99735919386148,2.57681582123041,0.0160529727589745,0.121587445919093,0.000266993020800952,4.91643545776916e-05,60,211,275,60.98,21.8498984727258,16093,84.02,0.00118939479656267,16093,86,0.0061601355231078,16093,69.08,0.0150381294946591,16093
"2020-05-13",0.0329416849595837,0.198111176878835,0.0230880427848676,0.0092642795849846,20.2261945651844,11.8866706127301,5.35642592608929,2.98309802636504,0.0158570822520186,0.132403042844019,0.000235931035953191,4.42641848051253e-05,60,232,322,51.44,56.7482303636895,3621,75.92,0.990283391591734,16093,77,0.72251279256195,16093,66.02,1.56329600291851,16093
"2020-05-14",0.0364187812414737,0.198176080531751,0.0231829256768904,0.00905423662334215,18.9377662455663,11.8905648319051,4.72931683808565,2.31788457557559,0.018611701956604,0.132279299781283,0.000225181001544516,4.67515345073322e-05,60,204,256,55.832,73.9812955964318,14162.2,77,0.236457658246951,16093,77,0.0867932312646474,16093,73.94,1.56625926427741,16093
"2020-05-15",0.0420103974073477,0.246150091430172,0.0239810156883393,0.00950543700454345,22.223500228487,14.7690054858103,4.96407024748623,2.49042449519038,0.0237147445262716,0.162963851609679,0.00023131261923432,5.5086097385258e-05,60,207,262,57.92,34.1552641626031,16093,78.08,0.763082568288379,16093,78.08,0.947503247470649,16093,77,0.868678212000747,16093
"2020-05-16",0.0316185620666745,0.187150953477249,0.0234660668217617,0.00838843876977576,19.3189414227381,11.2290572086349,5.3971953690052,2.69268884509802,0.0159110081483904,0.135598005750786,0.000230952956765809,3.94199582210776e-05,60,230,321,57.02,26.9781190583781,16093,80.06,0.501212629934504,16093,80.06,0.894531161094643,16093,80.06,0.501212629934504,16093
"2020-05-17",0.0363167700391185,0.204100099174927,0.0221266117293474,0.00869426723774963,19.2115713506937,12.2460059504956,4.7572215218097,2.2083438783884,0.0183378334488242,0.130417931388626,0.000234176162781916,4.519555217443e-05,60,215,254,55.64,86.2416678228987,6370.16666666667,86,0.12917474455851,16093,87.08,0.594812986841488,16093,82.94,0.358867607366223,16093
"2020-05-18",0.0371618084901561,0.219004729514321,0.024398122488388,0.0100887782234502,21.3308780733496,13.1402837708592,5.12360572256148,3.06698857992887,0.0184999663031645,0.14057554780241,0.000249013796389789,4.43586575505696e-05,60,210,304,53.645,76.6718459408853,10862.75,80.96,3.39485459888564,16093,84.02,2.80171498581871,16093,64.94,32.7008489254029,16093
"2020-05-19",0.0303810226339989,0.182404832526421,0.0237298431120029,0.0096590617006741,19.8995698252693,10.9442899515852,5.41040422953665,3.5448756441474,0.0134519003153904,0.121444702060074,0.000262816654369338,4.99882338812721e-05,60,228,367,59,20.0490678912634,16093,62.51,19.1718017538592,16093,69.98,5.38047362366017,16093,66.92,1.38092176859434,16093
"2020-05-20",0.0417888049561809,0.244162435596809,0.0246246746244208,0.0088420113576437,21.7719673821703,14.6497461358085,4.75256220251322,2.36965904384851,0.0239329157343853,0.162368091984584,0.000252887999963961,4.40756921350429e-05,60,193,268,57.92,36.9188695163052,16093,71.06,1.00362830994879,16093,69.98,2.58886611029448,16093,69.98,1.74728764569678,16093
"2020-05-21",0.0349540890550347,0.212507257719214,0.0239360282157964,0.00975425835931673,21.4967647688463,12.7504354631528,5.62496663071215,3.12136267498136,0.0173346995346521,0.143128728146572,0.000258743314682,4.73932136913481e-05,60,235,320,57.92,23.5503439261063,16093,77,0.236457658246951,16093,78.08,0.63436147471588,16093,73.94,1.05299091964414,16093
"2020-05-22",0.0358692795112214,0.211816349516933,0.0242655499168246,0.00904914541732545,20.7683128369972,12.708980971016,5.36268653161824,2.69664533436298,0.0183769872117486,0.143265127449554,0.000249542630238298,4.30986514804237e-05,60,221,298,57.02,23.0052768226973,16093,84.02,0.161989075247796,16093,84.92,0.14606627906826,16093,84.92,0.0417841686532989,16093
"2020-05-23",0.0401592323696491,0.243764481398587,0.0239362665813535,0.00921821296215057,22.4490108946338,14.6258688839152,5.24204238131642,2.58109962940216,0.022336718111619,0.162434765986771,0.000247420401110422,4.7668520382038e-05,60,219,280,55.94,18.8991940271323,16093,80.96,0.0301822565427469,16093,82.04,0.078283424271862,16093,78.98,0.00162187502186418,16093
"2020-05-24",0.0355614237423853,0.217466551686327,0.0234396172122718,0.00864838964604085,20.8745557367802,13.0479931011796,5.18015540391207,2.6464072316885,0.0181643368436008,0.141341071231978,0.000238889419486634,4.30863952654045e-05,60,221,306,55.04,31.2328855389565,16093,82.94,0.0529338180844864,16093,82.94,0.142950517655455,16093,80.06,0.603485368062313,16093
"2020-05-25",0.0352055169516117,0.218604089443882,0.0231605851937325,0.00852360858753987,20.8416660353541,13.1162453666329,5.04900757223368,2.67641309648752,0.018016102644741,0.140863164615166,0.000237744436562246,3.74616356285527e-05,60,218,314,59,24.2145406891303,16093,89.06,0.0570845366900604,16093,87.08,0.225226925694597,16093,91.94,0.0105919198874241,16093
"2020-05-26",0.0347598669364264,0.202228423611571,0.0229571116330664,0.00957269902245152,19.8131241537631,12.1337054166943,4.79803633131087,2.8813824057579,0.0170985767343553,0.131502866614782,0.000259317902159751,4.55756196830585e-05,60,209,301,57.02,54.1368838922545,16093,96.98,0.119953543699193,16093,96.08,0.23312984374395,16093,91.04,0.115780213033547,16093
"2020-05-27",0.035307595586047,0.211862153746188,0.0239336635663428,0.0086924362265946,20.6196358222514,12.7117292247713,5.26540598459542,2.64250061288476,0.0182405356940445,0.143332840123075,0.00024087917662127,3.54700019800137e-05,60,220,304,62.06,21.8133041706564,16093,100.94,0.121068359244005,16093,98.96,0.614659193322166,9656,98.96,0.0411970749286862,16093
"2020-05-28",0.0332041876692027,0.197169540884594,0.0229241381139924,0.00857240084994149,19.490858161822,11.8301724530756,5.02038624696434,2.64029946178198,0.0165635127205357,0.132523296466802,0.000240056233734819,3.88221881352952e-05,60,219,308,57.92,47.3209154429569,9656,104,0.192239546892763,16093,102.02,0.396003565094697,16093,95,0.901951308414097,16093
"2020-05-29",0.0387643381398028,0.215008738342052,0.02413560032075,0.00856699863908744,20.1574558326975,12.9005243005231,5.14088286831975,2.1160486638546,0.0203729027543264,0.141926956278582,0.000255955205793154,4.48866070416665e-05,60,213,247,61.07,29.5186979441332,16093,105.08,0.0653223831487193,16093,102.02,0.280960297282771,16093,73.94,7.6722138588599,16093
"2020-05-30",0.0446628658445226,0.261115857943272,0.0248749013270301,0.00866662750118657,22.9567130440846,15.6669514765963,5.14910457469523,2.14065699279308,0.0259361026991884,0.17006739117638,0.00023952188134682,3.93921605261826e-05,60,207,247,60.08,34.5058230540262,16093,87.98,0.161551781914864,16093,89.96,0.248713911684692,11265,62.06,26.0511589623451,16093
"2020-05-31",0.0436332522744193,0.21957204984501,0.0244386898852962,0.00859436637315994,19.5913302712142,13.1743229907006,4.74110583774745,1.67590144276619,0.0234313265813716,0.140305236775147,0.00022967653702121,3.4785528433952e-05,60,194,195,53.84,78.0919716646336,9119.33333333333,73.94,2.69630147121672,16093,75.02,4.06180186999555,16093,62.06,26.0511589623451,16093
"2020-06-01",0.0390951204073773,0.219984352557609,0.0248098668144193,0.00939273717635461,20.9940796587616,13.1990611534566,5.33412136510015,2.46089714020491,0.0197191508549346,0.140073431903679,0.000263808492754331,3.98586500855335e-05,60,215,262,57.02,26.9781190583781,16093,78.98,3.0629407350018,16093,78.98,3.56001223633226,16093,75.02,4.06180186999555,16093
"2020-06-02",0.0339465636314235,0.196507436254372,0.0247336772683004,0.00866541904366874,19.8587397243828,11.7904461752623,5.41667532175779,2.65161822736263,0.0165665080663148,0.132353451476689,0.000252554775154297,3.67346615007747e-05,60,219,306,57.92,23.5503439261063,16093,86,0.993338492979851,16093,82.94,3.1525242709258,11265,77,3.20952824033384,16093
"2020-06-03",0.0363170781199327,0.213092485986029,0.0237601549934013,0.00897338845578256,20.4101979034021,12.7855491591617,5.01339270360768,2.61125604063272,0.0188836905170236,0.142431984939899,0.000248843917446596,4.20328969675738e-05,60,211,291,57.92,20.0758760854642,16093,93.02,0.475468740302615,16093,91.04,2.92884967444913,16093,95,0.117056319116009,16093
"2020-06-04",0.0314010771032576,0.196346660299848,0.0222999641532283,0.00883398098758388,19.9082828834653,11.7807996179909,5.06209186278284,3.0653914026916,0.0153998221861205,0.133083473934206,0.000232879767310449,4.50533034555844e-05,60,227,347,55.94,38.3857072433148,16093,100.94,0.121068359244005,16093,98.96,0.528805909846892,16093,102.92,0.0276582217759894,16093
"2020-06-05",0.0369367640692815,0.213047983202462,0.0234653049326957,0.00779944024686738,20.2782834740356,12.7828789921477,5.5143466591835,1.98105782270432,0.0193724134964172,0.142860485992433,0.000249871356384005,3.81211095866634e-05,60,235,254,59,20.0490678912634,14484,104,0.00688533836601859,16093,100.94,0.311147147254468,16093,68,21.8987213724122,16093
"2020-06-06",0.0371906967067221,0.229150686428572,0.0261623362369008,0.00785232567554944,22.0540831470862,13.7490411857143,5.88652565330267,2.41851630806923,0.0195264551575469,0.152539913556901,0.000205237804539293,3.40115182714953e-05,60,225,308,59,24.2145406891303,16093,86,0.993338492979851,16093,81.05,4.63608818719488,12874.5,66.92,11.2584699913866,16093
"2020-06-07",0.0326544805131375,0.202009428447733,0.0233876510775822,0.00834251365556223,20.3763958401978,12.120565706864,5.51948565430939,2.73634447902441,0.0156380005984973,0.131141486097942,0.000249429324778155,3.51898347217319e-05,60,236,328,57.92,20.0758760854642,16093,78.08,0.63436147471588,16093,80.06,0.894531161094643,16093,77,0.474495446538125,16093
"2020-06-08",0.0369723448576097,0.23490124430197,0.0242169067058541,0.00907342323313461,22.3312962939963,14.0940746581182,5.2792856618762,2.95793597400188,0.0192557655951281,0.150741916210093,0.000287054654718393,4.73873147055038e-05,60,218,326,59,20.0490678912634,16093,75.92,0.000206387269183329,16093,75.02,0.0646893128566071,16093,71.96,0.211904044316213,16093
"2020-06-09",0.028298397476446,0.177356489530454,0.023004965197931,0.00880528221439038,19.7522814385593,10.6413893718272,5.65922143869102,3.45167062804103,0.0126797742583417,0.12328762317366,0.000237170858038532,4.29190610340673e-05,60,246,392,60.98,30.3349451443662,16093,80.06,0.0174997855461129,16093,80.96,0.0892176614170428,16093,82.04,0.00703080011790946,16093
"2020-06-10",0.030001661656194,0.192420550854877,0.0237732384732719,0.00883740211463035,20.6111415578052,11.5452330512926,5.61048427969217,3.45542422682047,0.0142549508386777,0.134580388138745,0.000235300464354152,4.17174456681042e-05,60,236,391,66.02,17.5677133458961,16093,89.96,0.0311397844797772,16093,89.96,0.130095325620337,16093,93.02,0.000581377823884479,16093
"2020-06-11",0.0318229984248353,0.195177854752789,0.0234436616697844,0.00925196890829276,20.4303649887443,11.7106712851673,5.50926049239933,3.21043321117759,0.0152242166487312,0.133760346066905,0.000249767802570327,4.06025852685879e-05,60,235,347,71.06,10.9203989018574,16093,96.08,0.131426441278332,16093,93.92,0.864935726831906,16093,98.96,0.0116455999242814,16093
"2020-06-12",0.0324998014888662,0.196308126207441,0.0229409408566111,0.00890722354130111,19.9548781141639,11.7784875724465,5.29935733787715,2.87703320384026,0.0158530884455352,0.132847272895109,0.000244234037598104,4.00572020052765e-05,60,231,323,65.21,24.1927879067717,15288.5,100.04,0.0577784245089204,16093,93.92,1.92448100216562,16093,84.92,0.0555986165643878,16093
"2020-06-13",0.0371860239364058,0.21304437139382,0.0229609546966331,0.0100370711795446,20.4894991889596,12.7826622836292,4.93660525977612,2.7702316455543,0.0192855920912437,0.143006713656796,0.000256799249513278,4.44330161178529e-05,60,215,276,62.06,21.8133041706564,12875,80.06,0.894531161094643,16093,82.004,1.66095794215697,2655.4,78.08,0.416100820528397,16093
"2020-06-14",0.0345197488741296,0.217218095871309,0.0238515873472288,0.00851499280188142,21.2641653064638,13.0330857522786,5.43816191516817,2.79291763901711,0.0173602048709822,0.141622567205809,0.00025674463159376,3.68030812803541e-05,60,228,328,64.04,6.80762929574796,16093,77,0.145522940200729,16093,77,0.292145110009091,16093,78.98,0.185287072502743,16093
"2020-06-15",0.0350601348941151,0.202245649819573,0.0247412164040788,0.00786829602422444,20.0193370245397,12.1347389891744,5.66573855653405,2.21885947883129,0.0170154164188369,0.130867880636989,0.000253076909320803,3.53289794037837e-05,60,229,282,66.02,9.03771020056874,16093,84.92,0.430969461858839,14484,84.02,0.831578551209111,14484,86,0.564052287389738,16093
"2020-06-16",0.0354047570933653,0.196457845329617,0.0233993642526654,0.00867411666191542,19.3309973729774,11.787470719777,5.28825632110238,2.25527033209801,0.0177387369519939,0.132779134865326,0.000215347371834124,4.07466258897891e-05,60,226,260,59,46.6167028315662,16093,87.98,1.58666894279707,16093,89.06,1.95331237278042,16093,84.92,0.919438845376601,16093
"2020-06-17",0.0322678324014997,0.197213948626692,0.0217348739141756,0.00874088392371224,19.7156455973163,11.8328369176015,5.12943024374545,2.75337843596935,0.0159433199760052,0.132667522851332,0.000227697166454466,3.68110762968568e-05,60,236,315,62.06,21.8133041706564,14484,84.02,0.251863591847217,16093,84.02,0.569440547159663,16093,82.94,0.0529338180844864,16093
"2020-06-18",0.0385922277565587,0.228173254725213,0.023159866678287,0.00945646099854207,21.3029097216204,13.6903952835128,5.00253120251,2.60998323559761,0.0209339937273919,0.153070804312218,0.000225726496159856,4.62815485807933e-05,60,216,276,60.98,21.8498984727258,8047,86,0.100333931167326,16093,86,0.253882667389572,16093,84.92,0.0555986165643878,16093
"2020-06-19",0.0531174100115372,0.278462242459257,0.0246831311443665,0.00827190985387943,22.6811340749264,16.7077345475554,4.41828047484159,1.55511905252934,0.0331552759648071,0.178070141313211,0.00023305612975252,3.68679202295173e-05,60,179,188,60.98,21.8498984727258,8047,93.92,0.0149367158369877,16093,93.92,0.0417931288306006,16093,75.02,4.06180186999555,16093
"2020-06-20",0.03511459661323,0.197362215816975,0.0235695955610223,0.00754040315054183,19.1374551542103,11.8417329490185,5.35029819235206,1.94542401283979,0.0177992511877318,0.132537281211437,0.000212541882493441,3.57132581336256e-05,60,227,258,57.02,54.1368838922545,4291.33333333333,98.06,0.0350552130521002,16093,96.98,0.144136173025891,16093,73.94,5.55158726646554,16093
"2020-06-21",0.0387165048088836,0.217867402406409,0.0234602397219056,0.0092429181386251,20.3648815294728,13.0720441443846,4.92665034160018,2.36618704348803,0.0201744758661359,0.141238599685443,0.000239818738395319,4.48399708282189e-05,60,210,256,62.06,51.8987084038508,9656,98.06,0.0350552130521002,16093,98.06,0.287548016257138,16093,82.94,1.62830169191016,16093
"2020-06-22",0.0348941061684754,0.20320355752483,0.0240834194489501,0.00854524608968468,19.9943228345364,12.1922134514898,5.29835227876902,2.50375710427761,0.0169400744833024,0.130451841770007,0.000241505185580824,3.8902464944693e-05,60,220,293,59,33.8235689546199,9656,96.08,0.411393731741783,16093,98.06,0.410263508315751,16093,93.02,0.558982413434738,16093
"2020-06-23",0.0391530581032974,0.199045283704375,0.0234617106447932,0.00805790202342313,18.7151617733762,11.9427170222625,5.18503805249929,1.58740669861436,0.0201571031340682,0.131811852008356,0.000235472194122522,3.77976125517119e-05,60,221,197,60.98,25.4102166021163,8047,100.04,0.279640592380724,16093,98.96,0.439925305451282,16093,73.04,5.16650764651254,16093
"2020-06-24",0.0381256678369809,0.199094574153423,0.0231125972762774,0.00941299961672888,18.9865825828165,11.9456744492054,4.92298321984708,2.117924913764,0.0193705647351477,0.131781298711451,0.000244967632195901,5.34782583903001e-05,60,213,225,60.98,35.0664254450102,9656,102.02,0.160323375331671,16093,100.94,1.13044020017152,16093,78.98,2.54831254747924,16093
"2020-06-25",0.0347449431305814,0.197012985497713,0.0225077983861715,0.00916313914143864,19.422423209995,11.8207791298628,5.10927023366094,2.49237384647131,0.0173502840095801,0.132567714893129,0.000240644256978917,5.06468875001163e-05,60,227,272,60.08,43.5704913483052,11265,102.02,0.280960297282771,16093,100.04,1.920535771593,16093,78.98,3.0629407350018,16093
"2020-06-26",0.0339127763941446,0.184113485738635,0.022608683694021,0.00898998487167633,18.4485503584146,11.0468091443181,5.0643451474607,2.33739606663585,0.0160997008342886,0.12088704784527,0.000238344860481429,4.98630064756668e-05,60,224,260,60.08,34.5058230540262,6437,100.94,0.364263891180964,16093,100.04,1.07215611493705,16093,73.04,6.19561602622952,16093
"2020-06-27",0.0404347760758642,0.228760825066517,0.0247758685980203,0.00901794712257198,21.2686922159046,13.725649503991,5.2524841427803,2.29055856913328,0.0219061580799172,0.152638526121077,0.000253081157910133,4.33704963296428e-05,60,212,254,62.06,21.8133041706564,6437,100.04,0.907709208452185,16093,100.04,0.907709208452185,16093,84.02,2.02587149119124,16093
"2020-06-28",0.040437532175671,0.235533195454627,0.0245481723808943,0.0100833993281386,22.240642696619,14.1319917272776,5.37604975141585,2.73260121792555,0.0209667604593057,0.149994133743179,0.000269270613524554,5.06445823706603e-05,60,219,271,57.92,23.5503439261063,8047,105.08,0.247643033601146,16093,102.92,0.942901806853253,16093,78.98,3.56001223633226,16093
"2020-06-29",0.0360193516559431,0.219491136446595,0.0233663238782798,0.00912587703651328,21.2153981253505,13.1694681867957,5.28078919649124,2.76514074206352,0.0181105651642871,0.140816697689439,0.000237505114071494,4.08770994693928e-05,60,226,303,57.02,32.5567290372748,8047,91.04,0.000186960018937399,16093,91.04,0.478460453485753,16093,64.04,9.77126636036052,16093
"2020-06-30",0.0323008291833634,0.19686763738282,0.0234313878517614,0.00903151512235224,20.3818232147023,11.8120582429692,5.55323892086744,3.01652605086565,0.0154469764602446,0.132829205205767,0.000235822427591517,4.38194157674808e-05,60,237,334,58.46,28.7665912222977,6437,86,0.12917474455851,16093,84.92,0.430969461858839,16093,78.08,1.12891677433799,16093
"2020-07-01",0.0395139063421254,0.230832786330332,0.0233205088414252,0.00846847360040627,21.1399398930371,13.8499671798199,5.13051194511354,2.1594607681036,0.0215745886597207,0.151829054414511,0.000243235803009096,3.9405896074751e-05,60,220,255,57.92,23.5503439261063,8047,95,0.022598552732964,16093,93.02,0.389966362592572,16093,89.96,0.16445865836815,16093
"2020-07-02",0.029871278247241,0.15957788551071,0.0235717764116545,0.00849169977136439,17.7435392788611,9.57467313064262,5.68079811520875,2.48806803300977,0.013186963885735,0.111897822674558,0.00022608722152992,3.67081841156313e-05,60,241,293,55.94,27.1464000548205,6437,96.98,0.0504861283824911,16093,96.08,0.23312984374395,16093,64.94,12.5957412880947,16093
"2020-07-03",0.0338478874448421,0.193103376527627,0.0232447142801269,0.00799832444998526,18.9548169691116,11.5862025916576,5.13708185590804,2.23153252154589,0.0173347505099483,0.133805784339204,0.000235213147233716,3.89371053247834e-05,60,221,279,59,20.0490678912634,6437,95,0.00405419776205868,16093,95,0.0074937036223677,16093,73.04,3.0133592044687,16093
"2020-07-04",0.0350424386426914,0.200043537312498,0.0237405300571549,0.00840367555086102,19.4835958853364,12.0026122387499,5.12795449234545,2.35302915424109,0.0174514073178012,0.131584159812143,0.000240769887603857,3.76106072340575e-05,60,216,280,59,29.1025643252595,8047,93.92,0.290107434147639,16093,95,0.176163475065188,16093,84.02,0.126005124164069,16093
"2020-07-05",0.0328580965999625,0.199595611992603,0.0234278812918658,0.00837226828703513,19.7805741531774,11.9757367195562,5.08385024033487,2.72098719328642,0.0161900688789687,0.131895489491832,0.000254498875398156,3.45327196230939e-05,60,217,325,57.92,34.1552641626031,9656,96.98,0.00323794917787582,16093,98.06,0.00950739279254348,16093,98.96,0.0116455999242814,16093
"2020-07-06",0.0328240508238599,0.199647725699469,0.0233524952100993,0.00796751043526456,19.5959583418444,11.9788635419682,5.06749146059155,2.54960333928466,0.0163269696379258,0.131882347873767,0.000244192254708656,3.16086561094584e-05,60,217,320,57.92,39.6824748700072,9656,98.96,0.00863144883379555,16093,98.06,0.107607934461795,16093,98.06,0.00405257443371519,16093
"2020-07-07",0.0340670950208669,0.195455719887589,0.0236096936015985,0.00847675078089388,19.5885796369985,11.7273431932554,5.45383922196925,2.40739722177386,0.0169111660803535,0.13335107878769,0.00023419230987526,4.03207375480283e-05,60,231,284,55.94,53.5033321027143,11265,96.08,0.0201212615212232,16093,96.08,0.0430786625896007,16093,89.06,0.0201353237579445,16093
"2020-07-08",0.0314223072981347,0.179898203412692,0.0227633966483706,0.00862539355953534,18.8219620715827,10.7938922047615,5.44045179896057,2.5876180678606,0.0146776842791586,0.122273895950451,0.000235679855138046,3.50127310181884e-05,60,239,300,57.92,47.3209154429569,12875,91.04,0.0946330898249235,16093,91.94,0.0669411265451078,16093,89.96,0.0830529967719155,16093
"2020-07-09",0.0416362780440403,0.229077368120973,0.0239399719780477,0.00856812468505111,20.5683213537559,13.7446420872584,4.83587433956563,1.98780492693186,0.0232858019258091,0.152510951523155,0.000236513760397968,3.98891720602302e-05,60,202,232,59,29.1025643252595,9656,96.08,0.055432508507122,16093,96.98,0.0182744399832402,16093,89.06,0.327951599169066,16093
"2020-07-10",0.0317329778928936,0.180166462700193,0.0231220298525641,0.00827282311159597,18.6907239789143,10.8099877620116,5.45679904520512,2.42393717169762,0.0149302422420298,0.122242608889313,0.00023655738130979,3.55052372245127e-05,60,236,293,57.02,74.0118672339118,8047,98.06,0.0554931217787931,16093,98.96,0.263365312679793,16093,86,0.564052287389738,16093
"2020-07-11",0.040066487462463,0.209991333261132,0.0247552145581326,0.00899174464107071,19.472312906757,12.5994799956679,4.77775640971959,2.09507650136948,0.0217292341804528,0.143637917356601,0.000273739516616406,3.78287354023278e-05,60,193,233,60.08,34.5058230540262,12875,100.94,0.0337106849493271,16093,100.94,0.177794862233051,16093,98.96,0.215413590061868,16093
"2020-07-12",0.0353948208597816,0.218081814888865,0.0229477398421453,0.00857895659591189,20.9537339489907,13.0849088933319,5.27798016369343,2.59084489196539,0.0180418294852813,0.141340980637564,0.000247839624962509,3.84605078404795e-05,60,230,302,62.06,21.8133041706564,16093,105.08,0.0172506937933203,16093,104,0.38366956440288,16093,95,0.0964985728474028,16093
"2020-07-13",0.0346135194034161,0.219304131437093,0.0236657460003958,0.00846462401025223,21.2527009136975,13.1582478862256,5.30112710408866,2.79332592338324,0.0174165504908568,0.140859093074657,0.000241311740001752,3.86611299634241e-05,60,224,330,58.28,58.2047228580921,4559.66666666667,105.08,0.0275702706503239,16093,105.08,0.298400875287455,16093,102.92,0.0163923493948873,16093
"2020-07-14",0.0354611083118644,0.181432643346488,0.0232461719711622,0.00863105730552759,18.049704130739,10.8859586007893,5.23038869351149,1.93335683643818,0.0171728016881523,0.121736650532469,0.000260384880064305,4.3567278987187e-05,60,225,224,59,24.2145406891303,8047,104,0.0116889398120927,16093,100.94,0.608519058058421,16093,78.08,2.41875009658463,16093
"2020-07-15",0.0329954104842564,0.164372157786662,0.0234923019082448,0.00888367949432357,17.1246180413291,9.86232946719974,5.12132181599736,2.14096675813198,0.0150036815470194,0.110370906686993,0.000248746833645899,4.43983729062666e-05,60,218,241,57.92,34.1552641626031,6437,96.08,0.4979264018092,16093,96.08,1.32247575407707,16093,71.06,5.66270140503701,16093
"2020-07-16",0.0441596391671016,0.232086373042936,0.0230324192550676,0.00939954767253862,20.4900725735351,13.9251823825762,4.67558110877872,1.88930908218026,0.0247183601662636,0.151360174654144,0.000258772902908818,4.80943453746396e-05,60,203,201,59.66,35.3700353825259,9656,96.98,0.319711013045885,16093,96.98,0.640001907670509,16093,73.94,4.62785696840174,16093
"2020-07-17",0.0292238280232966,0.158597773631724,0.0230574851741596,0.00918638334872249,18.031101890374,9.51586641790345,5.64908386766911,2.86615160480142,0.0127198597509458,0.112191975770473,0.00025747964743667,4.64352408520688e-05,60,245,312,60.98,30.3349451443662,8047,98.06,0.235292234262373,16093,98.06,1.09400758387732,16093,80.06,1.58648500390791,16093
"2020-07-18",0.0360111285034007,0.21491858176887,0.0232869344742576,0.00800775287421883,20.3462876044214,12.8951149061322,5.19298638775945,2.25818631052971,0.0188601652362623,0.142274671252321,0.000243834243960844,3.94221553983721e-05,60,223,282,59,24.2145406891303,6437,98.06,0.191422535587004,16093,98.96,0.614659193322166,16093,75.02,6.74140042936654,16093
"2020-07-19",0.0328084185835302,0.188379858558377,0.022912025724634,0.00828464417507424,18.996074359864,11.3027915135026,5.31558996811509,2.37769287824631,0.015214759784622,0.11995637286131,0.000249642097665479,4.04246538543957e-05,60,232,287,60.98,25.4102166021163,9656,100.04,0.477152791665811,16093,98.96,1.18614115851311,16093,82.94,0.643193070176767,16093
"2020-07-20",0.0352480870805562,0.203617993400743,0.0234428217366069,0.00862379714157233,19.8446730263531,12.2170796040446,5.20430642552674,2.42328699678183,0.0172533746778707,0.130524156457379,0.000246851558431545,3.5303960777088e-05,60,222,281,56.48,45.7461544585058,6437.5,98.96,0.376031106906638,16093,98.96,0.73335673363626,16093,80.06,2.70645794701243,16093
