"","MEAN_ALL","MEAN_0","MEAN_1","MEAN_2","SUM_ALL","SUM_0","SUM_1","SUM_2","VAR_ALL","VAR_0","VAR_1","VAR_2","NTP_0","NTP_1","NTP_2","EVERTT TMP","EVERTT HUMIDITY","EVERTT VIS","SEATTLE TMP","SEATTLE HUMIDITY","SEATTLE VIS","RICHLAND TMP","RICHLAND HUMIDITY","RICHLAND VIS","YAKIMA TMP","YAKIMA HUMIDITY","YAKIMA VIS"
"2020-03-01",0.0437477201830559,0.154423158626915,0.0208692926017544,0.00951913421053484,8.92453491734341,6.48577266233042,1.6486741155386,0.790088139474392,0.0241456526509982,0.103136453757042,0.000194050039250583,5.83404776479251e-05,42,79,83,42.98,17.9520368393892,16093,46.4,14.2311080647786,16093,47.03,11.6408957275692,16046.5,50.45,0.0179191945825112,16046.5
"2020-03-02",0.0384281386472124,0.154189352855264,0.0166252564209012,0.00994754240319536,8.87690002750605,6.47595281992108,1.29677000083029,1.10417720675468,0.0219351521047999,0.105764028184979,0.000139587037082559,7.33492171500117e-05,42,78,111,44.06,17.978212178795,16093,46.4,3.31060360868491,16093,46.04,3.35931001641753,16046.5,51.53,0.00281653269132004,16046.5
"2020-03-03",0.0473671692599719,0.162076763786553,0.0152943890099808,0.012539681934175,8.76292631309479,6.80722407903522,0.902368951588869,1.0533332824707,0.0265420831840886,0.101293701568618,0.000141395881914256,8.76276998075456e-05,42,59,84,44.96,68.4440758222811,14484,48.2,36.5702054161247,16093,47.48,43.2977731933644,16046.5,59,0.564259971417016,16046.5
"2020-03-04",0.0461042621198411,0.161982983040313,0.0144776292145252,0.00938324122689664,8.43707996793091,6.80328528769314,0.883135382086039,0.750659298151731,0.0270321732090762,0.101818630152983,0.000148481357535484,4.45871321306668e-05,42,61,80,47.12,23.6871189327796,16093,48.8,50.359224226189,10729,48.47,30.2624949444921,16046.5,60.53,0.0274461268338148,16046.5
"2020-03-05",0.0376741807863471,0.144552843101944,0.0153829718726766,0.0127804687352113,8.70273576164618,6.07121941028163,1.27678666543216,1.3547296859324,0.0220601596572506,0.108865460380415,0.000162176948951735,9.86275768309054e-05,42,83,106,48.92,0.829552312107553,16093,53,0.202054023018287,16093,50.54,0.849562789118084,16046.5,56.48,0.000400516843554339,16046.5
"2020-03-06",0.0413898215195987,0.160008158213237,0.017738679686609,0.00836686280212903,8.89881162671372,6.72034264495596,1.3836170155555,0.794851966202259,0.023129392237948,0.102306252227594,0.000171621602367863,3.97378042025542e-05,42,78,95,50,27.6562261681667,14484,55.4,5.10432052757934,16093,53.96,7.55039479627059,16046.5,57.47,0.0804618290079014,16046.5
"2020-03-07",0.0439803649063165,0.15887714891384,0.0172312471109468,0.00840248726308346,8.62015152163804,6.6728402543813,1.27511228621006,0.672198981046677,0.0251812630258762,0.102088717117694,0.000186923588831828,3.03686412284396e-05,42,74,80,41,33.2475934569441,16093,44,58.0278958400827,13947.3333333333,42.53,38.4675670095275,16046.5,54.95,1.59015409320987,16046.5
"2020-03-08",0.0465451209796204,0.165167239871586,0.0128791004779839,0.0136492604982447,8.93666322808713,6.9370240746066,0.798504229635,1.20113492384553,0.0257482580300752,0.101169051277172,8.09848762939245e-05,9.83498394439005e-05,42,62,88,42.62,16.2533313314212,16093,40.4,68.2772254313909,15556.6666666667,42.68,26.5163512050879,13728.6666666667,50,0.677058065039484,16046.5
"2020-03-09",0.0422011386583348,0.151441794792412,0.0179291435528591,0.0126203114873376,8.94664139556699,6.3605553812813,1.48811891488731,1.09796709939837,0.0238947119967147,0.107173898598105,0.000139337839579809,0.000116230613208029,42,83,87,42.08,13.1548574791013,16093,46.4,2.53979723345966,16093,45.95,2.86879875472404,16046.5,50.54,0.00197727454478231,16046.5
"2020-03-10",0.036017312609355,0.143846195484955,0.0152987727434725,0.0131928488089327,8.96831083972938,6.04154021036811,1.42278586514294,1.50398476421833,0.0206382501450867,0.109887711745731,0.000136369794533551,0.000112362770374201,42,93,114,46.04,1.89328377198567,16093,51.2,0.279707658586543,16093,49.46,0.228554412075945,16046.5,51.98,0.027852241372499,16046.5
"2020-03-11",0.0413707393187484,0.150370497051405,0.014627551070497,0.0120221922573234,8.48100156034343,6.315560876159,1.15557653456926,1.00986414961517,0.0244099492447454,0.105656551154463,0.00015359668377776,9.49126281099547e-05,42,79,84,46.94,16.4498621765725,16093,53.6,1.15610826752598,16093,50,6.57739298562595,16046.5,58.01,0.0272483477223084,16046.5
"2020-03-12",0.0400213681326972,0.148125703734834,0.0160376738273987,0.0145536930683781,9.00480782985687,6.22127955686301,1.2990515800193,1.48447669297457,0.0222343561921306,0.106064776380381,0.000163450177043084,0.00015028588344124,42,81,102,48.02,2.30899517482768,16093,50.6,6.67336056351269,16093,48.92,3.19849253769152,16046.5,55.49,0.0376369526618908,16046.5
"2020-03-13",0.0365045134517019,0.147549630292425,0.0150245014004982,0.0129461324895206,9.05311933602206,6.19708447228186,1.36722962744534,1.48880523629487,0.0206743158025152,0.108736767914004,0.000115821705495271,0.000124653910224228,42,91,115,44.06,3.8427013328947,16093,51.2,0.72037913455865,16093,50,2.25197156744134,16046.5,53.51,0.0174475070774001,16046.5
"2020-03-14",0.0463121312423027,0.16100667897124,0.0177764005082495,0.00951776366967422,8.89192919852212,6.76228051679209,1.51099404320121,0.618654638528824,0.0255964214591287,0.101502011971228,0.000151838107390142,7.59879170449442e-05,42,85,65,35.06,77.115829578231,8047,33.8,100,5364.33333333333,37.49,57.534102870982,8828,35.735,52.9398760330333,9644.25
"2020-03-15",0.0401855818342776,0.150562278837675,0.0196552282035515,0.0140765337800642,9.60435405839235,6.32361571118236,1.78862576652318,1.49211258068681,0.0212494459369134,0.107377124202646,0.000182976379229714,0.00015368675998425,42,91,106,37.04,0.217259287128195,16093,44,0.367559561347043,16093,39.47,0.843891474654822,16046.5,32.54,0.909716672377538,16046.5
"2020-03-16",0.037024429575558,0.14352151958294,0.0193252265152912,0.0145890970699607,9.66337611922063,6.02790382248349,1.79724606592208,1.83822623081505,0.0196716376233959,0.109979859926183,0.000202050233136545,0.000143677820006839,42,93,126,42.98,0.215542277693394,16093,46.4,0.0531787653172286,16093,45.05,0.158857779279441,16046.5,39.02,0.0283778356221899,16046.5
"2020-03-17",0.0385883174680143,0.144393388148663,0.0193188189035829,0.0146062184029665,9.41554946219549,6.06452230224386,1.64209960680455,1.70892755314708,0.0209877374039336,0.109706178458672,0.00019763732293385,0.000141674416216425,42,85,117,50,0.479306136405364,16093,54.8,0.225714775918998,16093,53.96,0.389670699899882,16046.5,53.51,0.0127909568674385,16046.5
"2020-03-18",0.0390857558806185,0.145772160125142,0.0171352891394725,0.0126672824250257,8.87246658490039,6.12243072525598,1.559311311692,1.19072454795241,0.0221431368647752,0.107096034086191,0.000185084047783721,9.95546907576204e-05,42,91,94,48.02,4.14986084349801,16093,54.8,0.955209036804276,16093,52.52,1.06883832951027,16046.5,55.04,0.0572856692936234,16046.5
"2020-03-19",0.0381199110700503,0.148007794654751,0.0153279758667872,0.0124796855228919,8.80569945718162,6.21632737549953,1.24156604520977,1.34780603647232,0.022104706212998,0.10836167688222,0.000154219583231558,8.1054157183748e-05,42,81,108,53.06,2.8305658898796,16093,57.8,1.50870825992187,16093,55.04,2.03629607166822,16046.5,60.53,0.00734580917733195,16046.5
"2020-03-20",0.0401132132199245,0.14715003409046,0.0160776416974506,0.0127898978323422,8.70456726872362,6.18030143179931,1.3987548276782,1.12551100924611,0.0234645268172618,0.10852956158473,0.000160300767983526,8.84212437645231e-05,42,87,88,55.94,4.49921775321858,16093,60.2,1.21376952996024,16093,59.99,1.17819426969081,16046.5,63.05,0.0225159003779075,16046.5
"2020-03-21",0.0386598738285621,0.146380426376016,0.015599672509314,0.0121902291042109,8.65981173759792,6.14797790779267,1.34157183580101,1.17026199400425,0.0228235962186545,0.109008873704609,0.00013266997281478,9.12731130343297e-05,42,86,96,55.94,3.52053189707852,16093,62.6,0.273382568435045,16093,60.53,1.07474077746693,16046.5,65.48,0.115731747534482,16046.5
"2020-03-22",0.0421221521962434,0.1516403413289,0.0159235485495092,0.0101687414571643,8.42443043924868,6.36889433581382,1.24203678686172,0.813499316573143,0.0251112098352098,0.105887088683557,0.000155916584385393,6.04870511361718e-05,42,78,80,53.06,11.0242617112204,16093,55.4,5.91844298943963,16093,54.05,8.68205587951118,16046.5,64.94,0.0282132389982674,16046.5
"2020-03-23",0.0495613357062986,0.199688479708996,0.015735482147923,0.0118499124353683,10.7052485125605,8.38691614777781,1.03854182176292,1.27979054301977,0.0314832424860214,0.135970729342337,0.000137630038405645,8.82224032670986e-05,42,66,108,50,14.7044192430591,16093,54.2,19.0282318510082,16093,52.52,11.4539282481163,16046.5,62.51,0.0855123762654393,16046.5
"2020-03-24",0.0468928042676129,0.154138132053915,0.0146947901631738,0.0112601157680557,8.15934794256464,6.47380154626444,0.852297829464078,0.833248566836119,0.0283099658611784,0.10355706266065,0.000149874694875795,8.34230492567386e-05,42,58,74,48.02,6.85405248856195,16093,42.8,62.5161774627475,12338,44.51,23.480690338845,16046.5,55.94,0.0335090132931997,16062
"2020-03-25",0.0455365862732794,0.153815305913754,0.0143553814559709,0.0128172386246614,8.3787318742834,6.46024284837767,0.918744413182139,0.999744612723589,0.0268283970489373,0.103780760825735,0.000135858674492071,0.000102312917977331,42,64,78,46.04,9.90187041908453,16093,42.8,79.7972104733995,9655.66666666667,46.94,13.3968616412116,16046.5,51.53,0.51596745026584,16046.5
"2020-03-26",0.041914384615599,0.157667439874439,0.0145540634542704,0.0140965209148898,9.13733584620059,6.62203247472644,1.09155475907028,1.42374861240387,0.0228765555374768,0.10363202292685,9.814729538902e-05,0.000109871544172607,42,75,101,46.94,6.39122696264613,16093,50,9.78440324460093,16093,47.93,8.85935057236214,16046.5,50.45,0.498807890247516,14437.5
"2020-03-27",0.044592371442028,0.157104881968172,0.0144814428050017,0.00881032595360602,8.24958871677518,6.59840504266322,0.999219553545117,0.651964120566845,0.0268005130011508,0.103148283092217,0.000138752941931016,5.19521513645661e-05,42,69,74,44.78,31.9492229018609,10460.5,46.4,50.5727855818837,16093,46.94,14.9233619088921,16046.5,52.07,0.120614903688276,16046.5
"2020-03-28",0.0502299368895727,0.157995279856204,0.0151631656449799,0.0111193787306547,8.18747971300036,6.63580175396055,0.773321447893977,0.77835651114583,0.0300799670654676,0.10252931989948,0.000123918575581206,7.98117678735574e-05,42,51,70,46.94,31.8348105295792,16093,50,37.9120709847891,16093,50,27.6562261681667,16046.5,59.99,0.203700223725971,16046.5
"2020-03-29",0.0455521220530106,0.157027434441261,0.015522432388432,0.0104208863585403,8.42714257980697,6.59515224653296,1.04000297002494,0.791987363249063,0.0266667919177432,0.102761917365758,0.000143062597227435,0.000104890315823406,42,67,76,50,34.168248096417,11265,53,29.9021111706234,11802,52.07,30.9424915033379,13632.5,56.93,1.51994947645562,16046.5
"2020-03-30",0.0495694270208079,0.175725757765273,0.0126845450510108,0.013291154738243,9.26948285289109,7.38048182614148,0.799126338213682,1.08987468853593,0.0313435289380302,0.120816380925371,9.84734096341492e-05,0.000101720471511236,42,63,82,51.08,4.9490633271907,16093,53,14.7934376930578,15556.6666666667,52.97,7.40082879745841,16046.5,59,0.653557372226625,16046.5
"2020-03-31",0.0510816132869229,0.157507961139172,0.0184478241734315,0.0158724837478191,8.88820071192458,6.61533436784521,1.27289986796677,0.999966476112604,0.0282104586294759,0.103271763150402,0.000172915844676754,0.000116296689510003,42,69,63,48.02,8.51941092089172,16093,44,38.3573588586733,12874.6666666667,44.66,36.8355630036453,16062,53.51,0.166946555772568,16046.5
"2020-04-01",0.0460796617460308,0.157525616509485,0.012615803268648,0.0122358841555459,8.34041877603158,6.61607589339837,0.782179802656174,0.942163079977036,0.0272515468270054,0.102695979959307,9.61037729070536e-05,0.000126409705361612,42,62,77,41,23.2986195200676,11265.5,44,56.0414376267562,12874.3333333333,47.93,8.10901797141797,16046.5,51.08,0.0207830366153153,16046.5
"2020-04-02",0.0427673949652585,0.151676591419216,0.015939293146322,0.0154922148833672,9.02392033766955,6.37041683960706,1.25920415855944,1.39429933950305,0.0237149215846212,0.105715715876333,0.000155529518367256,0.00013115419415136,42,79,90,46.94,2.82986229942151,16093,53,0.390048096653995,16093,50.54,2.34359742532715,16046.5,47.48,0.410263014516793,16046.5
"2020-04-03",0.0435355289725632,0.155195918045051,0.0175203630504639,0.0123564056281386,8.92478343937546,6.51822855789214,1.33154759183526,1.07500728964806,0.0243242046978443,0.104433111027587,0.000158902701927785,0.00010224166467228,42,76,87,42.98,28.5841827215046,16093,46.4,25.0637909533428,16093,47.48,3.97907355221418,16046.5,49.46,0.388591802368357,16046.5
"2020-04-04",0.0450921494123601,0.153230467994165,0.0156410665843974,0.0113513972852137,8.34204764128663,6.43567965575494,1.03231039457023,0.874057590961456,0.0270415897914651,0.105450816445562,0.000136662702810404,9.52159767175946e-05,42,66,77,42.08,13.1548574791013,16093,45.8,5.64973252948817,16093,47.03,2.45502487571838,16046.5,49.46,0.0109574802566423,16046.5
"2020-04-05",0.0365130027980407,0.141561477514361,0.0170285069040562,0.0130175089617388,8.98219868831802,5.94558205560315,1.61770815588534,1.41890847682953,0.0208311179155091,0.110227933176466,0.000156347671551326,9.13500461999818e-05,42,95,109,48.92,1.9558181622875,16093,51.8,0.947106106159064,16093,53.51,0.869274152998191,16046.5,50,0.0311787776740607,16046.5
"2020-04-06",0.0397780707296492,0.151625884197918,0.0145471824084719,0.0125422305201443,8.75117556052282,6.36828713631257,1.09103868063539,1.29184974357486,0.023120401622208,0.107151590101184,0.000109134339012873,0.000122650162639697,42,75,103,48.02,5.2302511795539,16093,55.4,2.19541328138674,16093,52.52,2.12088449883531,16046.5,53.51,1.17784579633847,16046.5
"2020-04-07",0.0534628470883366,0.212949871678748,0.0169946099505634,0.015003178967163,11.7618263594341,8.94389461050741,1.25760113634169,1.56033061258495,0.0355334996332324,0.15696095393177,0.000158515321036824,0.000138862566444135,42,74,104,55.94,0.781658654797012,16093,60.2,0.39906702539738,16093,57.92,0.491456907467364,16046.5,66.02,0.0838739352072535,16046.5
"2020-04-08",0.0396012340613845,0.148596266229149,0.0159902570627724,0.0130078598637791,8.83107519568875,6.24104318162426,1.26323030795902,1.32680170610547,0.0227193300113149,0.10741216336019,0.000154072250606669,0.000125172899573392,42,79,102,51.98,4.23851888182842,16093,55.4,3.38625914361456,16093,54.5,4.07557854298789,16046.5,70.97,1.10044055353131e-07,16046.5
"2020-04-09",0.0365606901204574,0.145077041793792,0.0159055189956184,0.0110552977593172,8.70144424866885,6.09323575533926,1.44740222860128,1.16080626472831,0.0215794110234593,0.109506928062153,0.000150032346462725,8.96240070230359e-05,42,91,105,55.94,3.52053189707852,16093,62.6,0.718380113617103,16093,61.07,2.06959722208984,16046.5,69.98,0.00152878926807403,16046.5
"2020-04-10",0.039333177553148,0.145611754496626,0.0148914037601036,0.0131117549243864,8.57463270658627,6.1156936888583,1.26576931960881,1.19316969811916,0.0233670218612551,0.108838329684142,0.000149898154095298,8.81979325635948e-05,42,85,91,62.06,2.1646377198835,16093,67.4,0.425722932390484,16093,67.46,0.349118260488026,16046.5,75.92,0.00125370351031919,16046.5
"2020-04-11",0.0551958315163141,0.200507582852706,0.014937480516506,0.0126520983046956,10.4320121565834,8.42131847981364,0.985873714089394,1.02481996268034,0.0356211378411412,0.135110763911961,0.000134541519182542,0.00010075219049425,42,66,81,57.92,11.3551422137152,16093,65,9.63552556446265,16093,62.51,4.8543066225228,16046.5,74.48,0.155046678556367,16046.5
"2020-04-12",0.0406020227840752,0.143796116413016,0.0162698316552183,0.0164965367578763,8.97304703528062,6.03943688934669,1.38293569069356,1.55067445524037,0.0227854041592428,0.108124582636633,0.000155575209920636,0.00015492591859839,42,85,94,55.04,0.143029670508168,16093,58.4,0.700127633822454,16093,58.46,0.0384417537248575,16046.5,64.04,0.0447779585546887,16046.5
"2020-04-13",0.0367314382693825,0.139458631093259,0.0167475723950513,0.0145250092388998,8.99920237599872,5.85726250591688,1.45703879836947,1.68490107171237,0.020127446092296,0.106067567002024,0.000142000318122901,0.000129976880051828,42,87,116,55.04,0.00432062150116281,16093,1831.82,100,16093,58.46,0.000555311681443865,16046.5,58.46,1.99182333655863e-05,16046.5
"2020-04-14",0.0377592026760809,0.144327138664223,0.0168628166592138,0.0146664085894309,9.21324545296375,6.06173982389737,1.45020223269239,1.70130339637399,0.020654001223504,0.10770831228098,0.000140936551275032,0.00012614452235897,42,86,116,60.08,0.000992051533714495,16093,1831.82,100,16093,63.5,0.000384721499629576,16046.5,63.5,1.0560836587981e-05,16046.5
"2020-04-15",0.0412717436325545,0.146642325670525,0.015627515146901,0.0140563251634876,8.62579441920388,6.15897767816205,1.18769115116447,1.27912558987737,0.0236734781477045,0.105351343077626,0.000150148455699681,0.000107906145660447,42,76,91,62.06,0.51167144436885,16093,1831.82,100,16093,62.96,1.81116809091871,16046.5,74.93,0.0309172633328962,16046.5
"2020-04-16",0.0454602834080733,0.16902405263335,0.0170214137473664,0.0154614299722016,9.95580206636805,7.09901021060068,1.31064885854721,1.54614299722016,0.0268720560868119,0.122959580127799,0.000157575524016185,0.000113789209021523,42,77,100,60.08,3.66877147198146,16093,1831.82,100,16093,64.49,1.37962795036965,16046.5,59.54,0.319123084712693,16046.5
"2020-04-17",0.0382003277951766,0.144371712718913,0.0172758939276849,0.0147086258653713,9.20627899863757,6.06361193419434,1.45117508992553,1.6914919745177,0.020901218251335,0.107733301641206,0.000136866132324545,0.000124439384524919,42,84,115,64.94,0.0389650063891754,16093,1831.82,100,16093,69.53,0.0243911153448652,16046.5,63.5,0.000529561697022956,16046.5
"2020-04-18",0.0441417970545238,0.170452248925964,0.0154074306418705,0.0111197093311621,9.35806097555906,7.15899445489049,1.10933500621468,1.08973151445389,0.0278097346099032,0.122271492483544,0.000157070291689902,7.39818950524942e-05,42,72,98,60.98,0.473218451313114,16093,1831.82,100,16093,67.46,0.182560131035075,16046.5,76.46,0.00019005906175908,16046.5
"2020-04-19",0.0429944543365911,0.156260419437396,0.0172390566786399,0.0116618048031252,8.89985204767436,6.56293761637062,1.27569019421935,1.06122423708439,0.0239001568137813,0.103083159443435,0.00018360225880884,7.07690431995174e-05,42,74,91,55.94,15.3944915391805,16093,1831.82,100,6974,56.48,17.4505090448012,16046.5,67.46,0.275517696099887,16046.5
"2020-04-20",0.0412242042119636,0.15427819303503,0.0147600068793267,0.0135409131568546,8.94565231399611,6.47968410747126,1.16604054346681,1.29992766305804,0.0230444530320615,0.104671431779817,0.000142176152349087,9.76197925653664e-05,42,79,96,55.94,15.3944915391805,16093,1831.82,100,16093,63.5,2.01677726073504,16046.5,71.51,0.178397806756052,16046.5
"2020-04-21",0.0371642106896555,0.150000318979091,0.0143293470553145,0.0122367521666962,8.88224635482766,6.3000133971218,1.17500645853579,1.40722649917006,0.0210070270096541,0.105611639993488,0.000151975492923622,7.30339664555104e-05,42,82,115,57.92,11.3551422137152,16093,1831.82,100,16093,65.3,2.54585904332801,16062,75.47,0.0444812579211442,16046.5
"2020-04-22",0.0405345716102179,0.147685195275006,0.015606823783945,0.0137653941763382,8.71493289619684,6.20277820155025,1.1080844886601,1.4040702059865,0.022760332030309,0.103624230858463,0.000151622226052459,0.000119607286061363,42,71,102,53.96,11.9067741065057,16093,1831.82,100,16093,57.02,8.81663420876933,16046.5,70.07,0.147850716691326,16046.5
"2020-04-23",0.0545357605819968,0.166216177777165,0.0102960486642339,0.0102731455482689,8.07129256613553,6.98107946664095,0.566282676532865,0.523930422961712,0.0325948586675226,0.0988269444959955,6.76900960411108e-05,8.95416077310825e-05,42,55,51,51.98,71.9409541316915,12875,1831.82,100,4559.66666666667,53.888,73.194286323696,7721,63.95,6.34847271716777,16046.5
"2020-04-24",0.0541819663634415,0.179047547840691,0.0158945633439531,0.011369274708174,9.31929821451195,7.51999700930901,1.12851399742067,0.670787207782269,0.0336795085970639,0.118894308024504,0.000163890074656411,0.000103350219279502,42,71,59,53.96,30.4758224869042,16093,1831.82,100,16093,58.46,17.0013986479468,16046.5,67.01,0.291059212924495,16046.5
"2020-04-25",0.0427652588621298,0.153477770985947,0.0150521978611747,0.0125129537547336,8.63858229015023,6.44606638140976,1.12891483958811,1.06360106915236,0.0243288700174913,0.102999237871327,0.000138672160177132,7.9455338171882e-05,42,75,85,59,5.41652693799088,16093,1831.82,100,12338,57.92,15.2215597806264,16046.5,66.47,0.959262014640363,16046.5
"2020-04-26",0.0417406187782315,0.151951680303596,0.0147636936272721,0.0131257043989456,8.68204870587215,6.38197057275102,1.09251332841814,1.207564804703,0.0238815333972864,0.104464547456631,0.0001581304845495,0.00010495279647211,42,74,92,57.92,4.02884901094551,16093,1831.82,100,16093,60.53,3.05548475406837,16046.5,68,0.0675208530165951,16046.5
"2020-04-27",0.0387674398251485,0.146335903979239,0.0150541361845747,0.0130924446128526,8.68390652083326,6.14610796712805,1.1892767585814,1.34852179512382,0.0223021040773153,0.106146236169097,0.000155048939635267,0.000107620450882297,42,79,103,57.92,4.02884901094551,16093,1831.82,100,16093,60.53,2.48683421750377,16046.5,69.08,0.00585866477303118,16046.5
"2020-04-28",0.0426051361511674,0.150897820563322,0.0160643475717061,0.0125957662774914,8.60623750253581,6.33770846365951,1.17269737273455,1.09583166614175,0.0245073679367265,0.104492962912008,0.000153277816554916,9.78551322373221e-05,42,73,87,53.06,24.3624855538205,16093,1831.82,100,16093,60.98,4.44742215144555,16046.5,68.45,0.189625039401068,16046.5
"2020-04-29",0.0497643212977972,0.17631203086958,0.0165063060871134,0.0117752595657581,9.50498536787927,7.40510529652238,1.20496034435928,0.894919726997614,0.0304291292681026,0.119564079396319,0.000146469349014439,7.77886448490156e-05,42,73,76,51.08,48.8016687339455,16093,1831.82,100,16093,60.53,11.508807656093,16046.5,69.53,0.386732570374051,16046.5
"2020-04-30",0.0449613739450575,0.154666530356432,0.0138298373888521,0.0134338792177695,8.49769967561588,6.49599427497014,0.94042894244194,1.06127645820379,0.0263082069969059,0.104281622923051,0.000157638486865108,0.000127268139879786,42,68,79,62.96,16.530299337062,16093,64.4,28.0069812361802,15556.6666666667,64.49,9.58451177962971,16046.5,77.36,0.79750961086485,16062
"2020-05-01",0.0425949013829799,0.152294381288812,0.0163697508875938,0.0101343505512709,8.39119557244703,6.39636401413009,1.11314306035638,0.881688497960567,0.0251684190383567,0.104254514826028,0.000137222602170474,6.41365378303542e-05,42,68,87,55.94,8.67958784075894,16093,56,10.1072255862111,16093,56.48,9.80629025367811,16046.5,63.5,0.0416265302512544,16046.5
"2020-05-02",0.0399110370803032,0.144943079068547,0.0151185500274958,0.0133886913166327,8.5409619351849,6.08760932087898,1.31531385239214,1.13803876191378,0.023492495714559,0.107433935427606,0.000149587697072088,0.000114821596597276,42,87,85,60.08,2.37153699817601,16093,63.2,0.31069983639934,16093,64.04,1.03247428575475,16046.5,70.07,0.0112198162846746,16046.5
"2020-05-03",0.0457680941989986,0.155542535441262,0.0171464779192493,0.0111092706613335,8.51286552101374,6.53278648853302,1.08022810891271,0.89985092356801,0.0264328483109047,0.102880557382686,0.000147957504823435,9.71672724066028e-05,42,63,81,51.98,42.0222872315838,16093,51.8,91.6005187960376,10728.6666666667,53.96,44.6678295726465,16046.5,54.95,24.0725847277105,14437.5
"2020-05-04",0.0428593390244281,0.154654200111205,0.015757362056576,0.0142908462313647,9.0004611951299,6.49547640467063,1.1187727060169,1.38621208444238,0.0237775446463789,0.104664799004426,0.000157030300898446,0.000114791776573315,42,71,97,50,18.480596187948,14484,48.2,53.6693630886648,11801.6666666667,54.95,5.84219038690338,16046.5,63.05,0.00980779033978942,16046.5
"2020-05-05",0.0426373335587096,0.151861706682082,0.0147494659991935,0.0145850208632293,8.78329071309417,6.37819168064743,1.17995727993548,1.22514175251126,0.0236897144869871,0.102617450294374,0.000139492626905151,0.000104538001741835,42,80,84,62.06,0.678892959864605,16093,63.2,2.12737682497526,16093,62.96,1.07199616265927,16046.5,69.53,0.0105427668302864,16046.5
"2020-05-06",0.0398453083783222,0.149105404847346,0.0170418288754789,0.0129032365907476,8.92534907674417,6.26242700358853,1.2951789945364,1.36774307861924,0.0224129403073826,0.106243544544869,0.000163430256583132,0.000114229850344521,42,76,106,66.92,3.87604167557507,16093,69.8,4.05838552253106,16093,69.98,3.07408777751665,16046.5,76.46,0.0458906730320062,16046.5
"2020-05-07",0.0400743985587764,0.153029703219155,0.0163471088499615,0.0128443172822396,9.05681407428347,6.42724753520451,1.24238027259707,1.38718626648188,0.0222554526515276,0.105460055638128,0.000139885836099059,0.000134419959764175,42,76,108,55.94,6.92611905673781,16093,60.2,1.04019726871371,16093,61.07,3.67503874247894,16046.5,60.53,0.29913868052879,16046.5
"2020-05-08",0.0363845549383547,0.147946634684645,0.0153523159914472,0.0103314245395638,8.69590863026679,6.21375865675509,1.3663561232388,1.11579385027289,0.0214796449863236,0.1087102607266,0.000147470535346908,6.21030112582553e-05,42,89,108,60.98,7.20879477208885,16093,66.2,1.99964134298176,16093,65.48,2.39136012254396,16046.5,66.92,0.0923680560516027,16046.5
"2020-05-09",0.037116014413902,0.146362447268551,0.017311160142223,0.0122001199942568,9.05630751699209,6.14722278527915,1.5060709323734,1.40301379933953,0.0209744806246706,0.108965241074893,0.000147301396951574,8.57779417899132e-05,42,87,115,73.04,0.777825631373592,16093,77.6,0.355487835754657,16093,78.53,0.503822571462232,16046.5,74.48,0.0897059544362348,16046.5
